s,t,V_theoretical,mc_mean,mc_std,mc_p50,mc_p90,mc_p99,success_rate
55,8,6.197221279144287,6.218999862670898,3.61981201171875,5.0,11.0,18.010000228881836,1.0
55,9,7.551876544952393,7.210999965667725,4.6316819190979,6.0,14.0,22.020000457763672,1.0
55,10,5.480036735534668,5.506999969482422,3.172373056411743,5.0,10.0,15.0,1.0
55,11,6.6924896240234375,6.72599983215332,4.212946891784668,6.0,12.0,21.0,1.0
55,12,5.433595657348633,5.454999923706055,3.0812294483184814,5.0,9.0,15.010000228881836,1.0
55,13,6.437324523925781,6.306000232696533,3.9852683544158936,5.0,11.0,20.0,1.0
55,14,5.380970001220703,5.543000221252441,3.3651373386383057,5.0,10.0,17.0,1.0
55,15,5.724339962005615,5.559000015258789,3.4748408794403076,5.0,10.0,18.0,1.0
55,16,5.780285358428955,5.8429999351501465,3.6502535343170166,5.0,11.0,18.0,1.0
55,17,7.173600196838379,7.249000072479248,4.56585168838501,6.0,14.0,22.0,1.0
55,18,5.65126371383667,5.635000228881836,3.9232351779937744,5.0,11.0,20.0,1.0
55,19,7.538041591644287,7.49399995803833,5.200573444366455,6.0,14.0,26.0,1.0
55,20,5.975414752960205,6.125999927520752,3.8050131797790527,5.0,11.0,19.0,1.0
55,21,7.553358554840088,7.794000148773193,5.085033416748047,7.0,14.0,25.010000228881836,1.0
55,22,6.619619846343994,6.547999858856201,4.393824577331543,5.0,13.0,22.0,1.0
55,23,6.22758150100708,6.072000026702881,3.828944206237793,5.0,11.0,20.0,1.0
55,24,6.379366397857666,6.5929999351501465,4.059476852416992,6.0,12.0,21.010000228881836,1.0
55,25,7.535455703735352,7.758999824523926,5.137598514556885,6.0,14.0,26.0,1.0
55,26,5.676523685455322,5.567999839782715,3.150773763656616,5.0,10.0,16.0,1.0
55,27,7.304371356964111,7.363999843597412,4.299942493438721,6.0,13.0,22.0,1.0
55,28,5.635883808135986,5.4670000076293945,3.068047046661377,5.0,9.0,16.010000228881836,1.0
55,29,7.185089588165283,7.218999862670898,4.289176940917969,6.0,13.0,22.010000228881836,1.0
55,30,6.400230407714844,6.089000225067139,3.569464921951294,5.0,11.0,18.0,1.0
55,31,5.469178676605225,5.392000198364258,2.7868146896362305,5.0,9.0,14.0,1.0
55,32,6.506833553314209,6.458000183105469,3.7955546379089355,6.0,11.0,19.0,1.0
55,33,6.806955814361572,6.992000102996826,4.642190933227539,5.0,13.0,25.0,1.0
55,34,5.380035877227783,5.247000217437744,2.5907511711120605,5.0,9.0,13.0,1.0
55,35,6.8052144050598145,6.956999778747559,4.2458391189575195,6.0,12.0,22.0,1.0
55,36,5.462409496307373,5.482999801635742,3.005613088607788,5.0,9.0,16.0,1.0
55,37,6.930690288543701,7.197999954223633,4.164708614349365,6.0,13.0,21.010000228881836,1.0
55,38,6.05151891708374,6.206999778747559,3.4006104469299316,6.0,11.0,18.0,1.0
55,39,5.923154830932617,5.889999866485596,3.7322781085968018,5.0,10.100000381469727,18.0,1.0
55,40,5.953951358795166,6.013999938964844,3.4023234844207764,5.0,11.0,17.0,1.0
55,41,7.473846912384033,7.480000019073486,4.8141045570373535,6.0,14.0,23.010000228881836,1.0
55,42,5.481446266174316,5.539999961853027,3.212226629257202,5.0,10.0,17.0,1.0
55,43,6.812782287597656,6.894000053405762,4.003593921661377,6.0,12.0,19.010000228881836,1.0
55,44,5.617310523986816,5.466000080108643,2.9412317276000977,5.0,9.0,16.0,1.0
55,45,7.372488498687744,7.6020002365112305,4.8041229248046875,6.0,14.0,23.010000228881836,1.0
55,46,6.083258152008057,6.138999938964844,3.378117322921753,5.0,11.0,17.0,1.0
55,47,6.010870933532715,6.086999893188477,3.4259934425354004,5.0,10.0,18.0,1.0
55,48,5.905862808227539,5.876999855041504,3.250211000442505,5.0,10.0,17.0,1.0
55,49,6.762670516967773,6.919000148773193,4.0048017501831055,6.0,12.0,21.0,1.0
55,50,5.06663703918457,5.026000022888184,2.5615081787109375,4.0,8.0,13.0,1.0
55,51,6.355071067810059,6.480000019073486,3.538304567337036,6.0,11.0,17.010000228881836,1.0
55,52,5.061736583709717,5.00600004196167,3.2784087657928467,4.0,9.0,15.010000228881836,1.0
55,53,5.035294055938721,5.085999965667725,3.2833828926086426,4.0,9.0,16.0,1.0
55,54,1.600000023841858,1.6119999885559082,0.9630452394485474,1.0,3.0,5.0,1.0
55,56,1.622982382774353,1.6119999885559082,1.1659570932388306,1.0,3.0,7.0,1.0
55,57,2.8977272510528564,2.8919999599456787,1.9381269216537476,2.0,6.0,9.0,1.0
55,58,2.074064254760742,2.0869998931884766,1.3020870685577393,2.0,4.0,7.0,1.0
55,59,3.326016664505005,3.4489998817443848,2.5852270126342773,3.0,7.0,13.0,1.0
55,60,2.732332706451416,2.686000108718872,1.5143990516662598,2.0,5.0,8.0,1.0
55,61,3.8527870178222656,3.703000068664551,2.5594513416290283,3.0,7.0,12.0,1.0
55,62,3.0009617805480957,2.874000072479248,1.6199147701263428,3.0,5.0,8.0,1.0
55,63,3.6746792793273926,3.760999917984009,2.3477392196655273,3.0,7.0,12.0,1.0
55,64,1.4316027164459229,1.468999981880188,0.6834025382995605,1.0,2.0,4.0,1.0
56,0,44.00614547729492,43.784000396728516,26.852176666259766,37.0,77.0,134.0500030517578,1.0
56,1,31.38768768310547,32.14099884033203,21.248037338256836,27.5,62.0,97.0199966430664,1.0
56,2,21.55066680908203,21.785999298095703,15.633176803588867,18.0,43.0,75.01000213623047,1.0
56,3,19.307687759399414,19.118000030517578,13.28187084197998,16.0,36.0,65.04000091552734,1.0
56,4,11.740333557128906,12.293000221252441,8.615982055664062,10.0,23.0,42.0099983215332,1.0
56,5,10.012496948242188,9.961999893188477,7.530773639678955,8.0,19.0,38.0099983215332,1.0
56,6,8.175235748291016,8.244000434875488,5.422219753265381,7.0,15.0,27.010000228881836,1.0
56,7,5.465926170349121,5.473999977111816,3.379544734954834,5.0,10.0,19.0,1.0
56,8,6.271485328674316,6.119999885559082,3.436800718307495,5.0,11.0,17.010000228881836,1.0
56,9,7.581206321716309,7.369999885559082,4.713077545166016,6.0,14.0,23.010000228881836,1.0
56,10,5.532783508300781,5.5320000648498535,3.1671717166900635,5.0,9.100000381469727,17.0,1.0
56,11,6.737082004547119,6.735000133514404,4.022781848907471,6.0,12.0,20.0,1.0
56,12,5.48084020614624,5.664000034332275,3.224764108657837,5.0,10.0,16.0,1.0
56,13,6.549350738525391,6.425000190734863,3.932985544204712,5.0,11.0,22.0,1.0
56,14,5.423770904541016,5.486000061035156,3.43479323387146,5.0,10.0,16.010000228881836,1.0
56,15,5.736583232879639,5.85099983215332,3.4832167625427246,5.0,11.0,17.010000228881836,1.0
56,16,5.7529449462890625,5.666999816894531,3.7387309074401855,5.0,10.0,19.0,1.0
56,17,7.3366618156433105,7.546999931335449,4.8905816078186035,6.0,14.0,23.0,1.0
56,18,5.902412414550781,5.895999908447266,3.7591466903686523,5.0,11.0,18.0,1.0
56,19,7.648246765136719,7.611000061035156,5.1335835456848145,6.0,14.0,26.0,1.0
56,20,5.963895320892334,5.7779998779296875,3.5975987911224365,5.0,11.0,16.0,1.0
56,21,7.471179485321045,7.607999801635742,5.276773452758789,6.0,15.0,24.010000228881836,1.0
56,22,6.524888038635254,6.486999988555908,4.478597164154053,5.0,12.0,22.0,1.0
56,23,6.229218006134033,6.348999977111816,4.207517147064209,5.0,11.0,22.0,1.0
56,24,6.359989643096924,6.364999771118164,3.8506851196289062,5.0,12.0,18.0,1.0
56,25,7.507111549377441,7.563000202178955,5.17590856552124,6.0,15.0,26.0,1.0
56,26,5.526607036590576,5.429999828338623,3.0768651962280273,5.0,10.0,16.0,1.0
56,27,7.229320049285889,7.291999816894531,4.233525276184082,6.0,13.0,22.0,1.0
56,28,5.607049465179443,5.547999858856201,2.915766716003418,5.0,10.0,14.010000228881836,1.0
56,29,7.21619987487793,7.465000152587891,4.388937950134277,6.0,13.0,22.0,1.0
56,30,6.470545768737793,6.52400016784668,3.9503700733184814,5.0,12.0,19.0,1.0
56,31,5.487029552459717,5.4029998779296875,2.7200353145599365,5.0,9.0,14.0,1.0
56,32,6.459245681762695,6.455999851226807,3.61580753326416,6.0,11.0,18.010000228881836,1.0
56,33,6.28548526763916,6.309999942779541,4.4774885177612305,5.0,13.0,20.020000457763672,1.0
56,34,5.297887325286865,5.184999942779541,2.6904971599578857,5.0,9.0,14.0,1.0
56,35,6.703249454498291,6.78000020980835,4.084801197052002,6.0,13.0,20.0,1.0
56,36,5.392087459564209,5.51200008392334,3.3328449726104736,5.0,9.100000381469727,16.010000228881836,1.0
56,37,6.8861541748046875,6.839000225067139,3.858377695083618,6.0,12.0,19.010000228881836,1.0
56,38,6.019956588745117,5.952000141143799,3.321098566055298,5.0,11.0,17.010000228881836,1.0
56,39,5.927149295806885,6.02400016784668,3.5002033710479736,5.0,11.0,17.010000228881836,1.0
56,40,5.967944145202637,6.083000183105469,3.4196653366088867,5.0,10.0,17.0,1.0
56,41,7.475557804107666,7.514999866485596,4.844974517822266,6.0,13.0,25.0,1.0
56,42,5.576037883758545,5.60699987411499,3.04508638381958,5.0,10.0,14.010000228881836,1.0
56,43,6.875403881072998,6.781000137329102,4.022068977355957,6.0,12.0,21.0,1.0
56,44,5.661527633666992,5.563000202178955,3.1962528228759766,5.0,10.0,17.0,1.0
56,45,7.42201566696167,7.5980000495910645,4.728255271911621,6.5,13.0,24.0,1.0
56,46,6.109584331512451,6.048999786376953,3.4894983768463135,5.0,11.0,17.0,1.0
56,47,6.047226428985596,6.0289998054504395,3.3487548828125,5.0,10.100000381469727,17.010000228881836,1.0
56,48,5.981059551239014,6.011000156402588,3.2485196590423584,5.0,10.0,17.0,1.0
56,49,6.843774318695068,6.571000099182129,3.3218908309936523,6.0,11.0,16.010000228881836,1.0
56,50,5.346091270446777,5.302999973297119,2.6554079055786133,5.0,9.0,14.0,1.0
56,51,6.6755452156066895,6.620999813079834,3.443742036819458,6.0,11.0,18.0,1.0
56,52,5.654975891113281,5.7220001220703125,3.2250142097473145,5.0,10.0,17.010000228881836,1.0
56,53,6.314667224884033,6.326000213623047,3.595792531967163,6.0,11.0,18.0,1.0
56,54,3.223773717880249,3.263000011444092,1.9234944581985474,3.0,6.0,10.0,1.0
56,55,1.9542227983474731,1.840999960899353,1.4517985582351685,1.0,3.0,9.0,1.0
56,57,2.125,2.109999895095825,1.52180814743042,2.0,4.0,8.0,1.0
56,58,1.7037022113800049,1.7259999513626099,1.1246883869171143,1.0,3.0,6.0,1.0
56,59,3.386874198913574,3.3940000534057617,2.744952440261841,2.0,7.0,13.0,1.0
56,60,2.3458707332611084,2.427999973297119,2.3479387760162354,2.0,5.0,12.020000457763672,1.0
56,61,3.909905433654785,3.9170000553131104,2.0933494567871094,3.0,7.0,12.0,1.0
56,62,2.837388515472412,2.877000093460083,1.3527272939682007,3.0,5.0,7.0,1.0
56,63,3.1640713214874268,3.1600000858306885,2.100571393966675,3.0,6.0,11.0,1.0
56,64,1.4297292232513428,1.4229999780654907,0.6899790167808533,1.0,2.0,4.0,1.0
57,0,43.31505584716797,43.3489990234375,28.80231285095215,37.0,83.0,137.05999755859375,1.0
57,1,30.692039489746094,29.023000717163086,18.972623825073242,24.0,55.0,92.01000213623047,1.0
57,2,20.85466957092285,20.44700050354004,15.053810119628906,17.0,40.0,70.0199966430664,1.0
57,3,18.406387329101562,18.46500015258789,15.199039459228516,15.0,37.0,70.02999877929688,1.0
57,4,11.603654861450195,11.748000144958496,7.598058223724365,10.0,22.0,35.0099983215332,1.0
57,5,9.806077003479004,9.5,6.972087383270264,8.0,19.0,33.0,1.0
57,6,7.962129592895508,8.098999977111816,5.4722208976745605,7.0,15.0,29.0,1.0
57,7,5.428133964538574,5.598999977111816,3.001366376876831,5.0,10.0,16.0,1.0
57,8,6.256042957305908,6.340000152587891,3.621657133102417,5.0,11.0,18.0,1.0
57,9,7.522119045257568,7.420000076293945,4.960806369781494,7.0,14.0,23.0,1.0
57,10,5.509468078613281,5.486000061035156,3.259110927581787,5.0,10.0,16.0,1.0
57,11,6.703129291534424,6.559000015258789,4.152411460876465,6.0,12.0,22.0,1.0
57,12,5.454252243041992,5.521999835968018,3.1002445220947266,5.0,10.0,15.0,1.0
57,13,6.563575744628906,6.4629998207092285,3.718686580657959,6.0,11.0,18.0,1.0
57,14,5.39547061920166,5.534999847412109,3.122303009033203,5.0,10.0,16.010000228881836,1.0
57,15,5.788962364196777,5.72599983215332,3.603182315826416,5.0,11.0,17.0,1.0
57,16,5.624866962432861,5.743000030517578,3.9409327507019043,5.0,11.0,19.010000228881836,1.0
57,17,7.3654351234436035,7.38100004196167,4.62448263168335,6.0,14.0,22.0,1.0
57,18,5.9492268562316895,5.980000019073486,3.757871627807617,5.0,11.0,19.0,1.0
57,19,7.256063461303711,7.297999858856201,5.503925323486328,6.0,14.0,28.010000228881836,1.0
57,20,5.542949676513672,5.38100004196167,3.692944288253784,5.0,11.0,17.0,1.0
57,21,7.320629596710205,7.193999767303467,4.897995948791504,6.0,14.0,25.010000228881836,1.0
57,22,6.351977348327637,6.436999797821045,4.678464412689209,5.0,13.0,24.0,1.0
57,23,6.056887626647949,5.993000030517578,3.6390867233276367,5.0,11.0,19.0,1.0
57,24,6.172028064727783,6.14300012588501,4.150006294250488,5.0,11.100000381469727,20.0,1.0
57,25,7.262906551361084,7.14300012588501,4.787123680114746,6.0,13.0,23.0,1.0
57,26,5.422938823699951,5.433000087738037,3.215200185775757,5.0,10.0,16.0,1.0
57,27,7.2064619064331055,7.110000133514404,4.285545349121094,6.0,13.0,21.0,1.0
57,28,5.599239826202393,5.610000133514404,3.210280418395996,5.0,10.0,16.010000228881836,1.0
57,29,7.231570243835449,6.995999813079834,4.068904399871826,6.0,12.0,21.0,1.0
57,30,6.463562488555908,6.26800012588501,3.721313714981079,5.0,11.0,20.010000228881836,1.0
57,31,5.428168773651123,5.298999786376953,2.6876754760742188,5.0,9.0,14.0,1.0
57,32,6.4170637130737305,6.627999782562256,3.8881380558013916,6.0,12.0,19.010000228881836,1.0
57,33,6.348460674285889,6.311999797821045,4.362643241882324,5.0,12.0,21.0,1.0
57,34,5.224390983581543,5.203000068664551,2.7264978885650635,5.0,9.0,14.0,1.0
57,35,6.753687381744385,6.61299991607666,3.9936490058898926,6.0,12.0,20.010000228881836,1.0
57,36,5.305780410766602,5.256999969482422,3.097571849822998,5.0,9.0,16.0,1.0
57,37,6.788717269897461,6.708000183105469,3.8921377658843994,6.0,12.0,19.010000228881836,1.0
57,38,5.844842433929443,5.806000232696533,3.3616015911102295,5.0,10.0,17.010000228881836,1.0
57,39,5.896344184875488,6.00600004196167,3.4640963077545166,5.0,11.0,18.0,1.0
57,40,5.940115451812744,5.9070000648498535,3.1550517082214355,5.0,10.0,17.0,1.0
57,41,7.460132122039795,7.2729997634887695,4.795046806335449,6.0,13.0,25.010000228881836,1.0
57,42,5.58156681060791,5.499000072479248,3.1496028900146484,5.0,10.0,16.0,1.0
57,43,6.914800643920898,6.855000019073486,4.0244221687316895,6.0,12.0,21.0,1.0
57,44,5.668310165405273,5.802999973297119,3.2218306064605713,5.0,10.0,17.0,1.0
57,45,7.415142059326172,7.497000217437744,4.472135066986084,6.0,13.0,23.0,1.0
57,46,6.141765117645264,6.072000026702881,3.6031675338745117,5.0,10.0,18.0,1.0
57,47,6.128875732421875,6.1020002365112305,3.280487060546875,5.0,10.0,18.0,1.0
57,48,6.050131797790527,6.089000225067139,3.1779046058654785,5.0,10.0,17.010000228881836,1.0
57,49,6.920749187469482,6.853000164031982,3.788322925567627,6.0,12.0,20.0,1.0
57,50,5.402517318725586,5.401000022888184,2.611933946609497,5.0,9.0,13.0,1.0
57,51,6.722085475921631,6.706999778747559,3.673574686050415,6.0,12.0,18.0,1.0
57,52,5.65993595123291,5.7829999923706055,3.4666857719421387,5.0,10.0,18.0,1.0
57,53,6.479550361633301,6.6579999923706055,3.9586658477783203,6.0,12.0,19.0,1.0
57,54,3.6142139434814453,3.638000011444092,2.2827517986297607,3.0,6.0,12.0,1.0
57,55,2.2711141109466553,2.243000030517578,2.4799094200134277,1.0,5.0,12.010000228881836,1.0
57,56,1.399999976158142,1.3960000276565552,0.7701844573020935,1.0,2.0,5.0,1.0
57,58,1.0,1.0,0.0,1.0,1.0,1.0,1.0
57,59,2.516213893890381,2.6619999408721924,2.3276073932647705,2.0,5.0,12.010000228881836,1.0
57,60,2.2481212615966797,2.246000051498413,1.5399622917175293,2.0,4.0,9.0,1.0
57,61,3.257951498031616,3.378999948501587,2.513833522796631,3.0,6.0,12.0,1.0
57,62,2.55572509765625,2.509999990463257,1.3512587547302246,2.0,4.0,7.0,1.0
57,63,3.086087226867676,3.0799999237060547,2.345975160598755,2.0,6.0,12.0,1.0
57,64,1.2939037084579468,1.3020000457763672,0.5106818675994873,1.0,2.0,3.0,1.0
58,0,44.114871978759766,44.779998779296875,28.41917610168457,39.0,81.0,136.0,1.0
58,1,31.496768951416016,29.915000915527344,19.467506408691406,25.0,56.0,98.02999877929688,1.0
58,2,21.659748077392578,21.15999984741211,14.106466293334961,18.0,39.0,67.0,1.0
58,3,19.356761932373047,18.597999572753906,12.629742622375488,15.0,35.0,60.02000045776367,1.0
58,4,11.678913116455078,11.652999877929688,7.9505085945129395,10.0,22.0,37.0099983215332,1.0
58,5,9.893620491027832,9.914999961853027,6.915762901306152,8.0,19.0,32.0099983215332,1.0
58,6,8.007011413574219,7.955999851226807,5.166242599487305,7.0,15.0,26.0,1.0
58,7,5.308338165283203,5.315000057220459,2.912348508834839,5.0,9.0,16.0,1.0
58,8,6.513503074645996,6.598999977111816,3.611952304840088,6.0,11.0,19.0,1.0
58,9,7.656766891479492,7.797999858856201,4.941375732421875,7.0,15.0,23.010000228881836,1.0
58,10,5.645802974700928,5.636000156402588,3.1741933822631836,5.0,10.0,16.0,1.0
58,11,7.015520095825195,7.065999984741211,4.390859127044678,6.0,13.0,22.0,1.0
58,12,5.703604698181152,5.953999996185303,3.2015440464019775,5.0,10.0,16.0,1.0
58,13,6.853646278381348,6.7789998054504395,3.6745285987854004,6.0,12.0,18.0,1.0
58,14,5.704159259796143,5.781000137329102,3.103069305419922,5.0,10.0,15.0,1.0
58,15,5.9090704917907715,5.9629998207092285,3.6996798515319824,5.0,10.0,18.020000457763672,1.0
58,16,5.904602527618408,5.775000095367432,3.642578125,5.0,11.0,17.010000228881836,1.0
58,17,7.6452765464782715,7.692999839782715,4.872653484344482,7.0,14.0,25.010000228881836,1.0
58,18,6.302501201629639,6.185999870300293,3.921403408050537,5.0,11.0,20.0,1.0
58,19,8.030394554138184,7.954999923706055,5.0319952964782715,7.0,15.0,25.0,1.0
58,20,6.380581378936768,6.275000095367432,3.9632530212402344,5.0,11.100000381469727,19.010000228881836,1.0
58,21,7.776583671569824,7.60699987411499,5.07528829574585,7.0,14.0,25.010000228881836,1.0
58,22,7.1227898597717285,7.0920000076293945,4.398355960845947,6.0,13.0,21.010000228881836,1.0
58,23,6.688478469848633,6.638000011444092,4.03025484085083,6.0,12.0,20.0,1.0
58,24,6.771794319152832,6.566999912261963,3.939988613128662,6.0,11.0,20.0,1.0
58,25,7.845783233642578,8.111000061035156,5.0166401863098145,7.0,15.0,25.010000228881836,1.0
58,26,5.590317249298096,5.796999931335449,3.3796141147613525,5.0,10.0,17.0,1.0
58,27,7.328709602355957,7.263999938964844,4.137910842895508,6.0,13.0,21.010000228881836,1.0
58,28,5.80983829498291,6.099999904632568,3.4070515632629395,5.0,10.0,17.0,1.0
58,29,7.408365726470947,7.186999797821045,4.283926963806152,6.0,13.0,22.0,1.0
58,30,6.652914524078369,6.513999938964844,3.877087116241455,6.0,12.0,19.0,1.0
58,31,5.630029201507568,5.724999904632568,2.870779514312744,5.0,9.0,15.0,1.0
58,32,6.535259246826172,6.392000198364258,3.473663330078125,6.0,11.0,19.0,1.0
58,33,6.132484436035156,5.988999843597412,4.289391040802002,5.0,11.0,21.010000228881836,1.0
58,34,5.309377193450928,5.2820000648498535,2.7434422969818115,5.0,9.0,13.0,1.0
58,35,6.888076305389404,6.938000202178955,4.358458042144775,6.0,12.0,24.0,1.0
58,36,5.534816741943359,5.445000171661377,3.1245763301849365,5.0,9.100000381469727,16.0,1.0
58,37,7.04946756362915,7.172999858856201,4.053032398223877,6.0,12.0,20.010000228881836,1.0
58,38,6.212137699127197,6.191999912261963,3.2089152336120605,5.0,11.0,16.010000228881836,1.0
58,39,6.160032272338867,6.052999973297119,3.514568328857422,5.0,11.0,18.0,1.0
58,40,6.172719478607178,6.1539998054504395,3.443876028060913,5.0,11.0,19.0,1.0
58,41,7.692688941955566,7.545000076293945,4.977748394012451,6.0,14.0,23.0,1.0
58,42,5.808096408843994,5.756999969482422,3.1320841312408447,5.0,10.0,15.0,1.0
58,43,7.1598286628723145,7.163000106811523,4.020750045776367,6.0,13.0,20.0,1.0
58,44,5.903369903564453,5.822999954223633,3.1501855850219727,5.0,10.0,17.0,1.0
58,45,7.6739630699157715,7.638000011444092,4.615512371063232,6.0,14.0,23.030000686645508,1.0
58,46,6.323561668395996,6.2170000076293945,3.292705774307251,6.0,10.0,17.0,1.0
58,47,6.280900478363037,6.203000068664551,3.336134195327759,5.0,10.100000381469727,17.0,1.0
58,48,6.172079563140869,6.21999979019165,3.3417959213256836,5.0,11.0,17.010000228881836,1.0
58,49,7.04640531539917,7.034999847412109,3.608569622039795,6.0,12.0,19.0,1.0
58,50,5.547738552093506,5.5,2.8142495155334473,5.0,9.0,14.0,1.0
58,51,6.906147003173828,7.019999980926514,3.721773624420166,6.0,12.0,19.0,1.0
58,52,5.899280548095703,5.9770002365112305,3.2745182514190674,5.0,10.0,17.0,1.0
58,53,6.908530235290527,6.984000205993652,3.7474982738494873,6.0,12.0,20.0,1.0
58,54,4.656856060028076,4.567999839782715,2.5289080142974854,4.0,8.0,13.0,1.0
58,55,4.084456443786621,3.9000000953674316,2.6378021240234375,3.0,8.0,13.0,1.0
58,56,2.9728033542633057,2.9749999046325684,2.2883126735687256,2.0,6.0,12.0,1.0
58,57,2.5,2.5910000801086426,1.9919134378433228,2.0,5.0,9.0,1.0
58,59,2.5486419200897217,2.5899999141693115,2.3276383876800537,2.0,6.0,12.0,1.0
58,60,2.0,1.8739999532699585,1.268906593322754,1.0,4.0,7.0,1.0
58,61,3.376581907272339,3.378999948501587,2.1834282875061035,3.0,6.0,11.0,1.0
58,62,2.4643125534057617,2.5199999809265137,1.8098618984222412,2.0,5.0,10.0,1.0
58,63,3.166646718978882,3.1559998989105225,1.8675287961959839,3.0,6.0,10.0,1.0
58,64,1.3474509716033936,1.3769999742507935,0.637864351272583,1.0,2.0,3.0,1.0
59,0,44.014652252197266,44.04199981689453,29.290822982788086,36.0,85.0,139.0,1.0
59,1,31.395776748657227,32.303001403808594,21.120634078979492,28.0,58.099998474121094,108.05999755859375,1.0
59,2,21.558691024780273,21.72800064086914,15.335319519042969,17.0,43.0,72.01000213623047,1.0
59,3,19.243297576904297,19.381999969482422,14.364124298095703,16.0,37.0,70.01000213623047,1.0
59,4,11.400325775146484,11.515000343322754,8.495750427246094,9.0,22.100000381469727,40.0099983215332,1.0
59,5,8.98410701751709,8.809000015258789,7.689897537231445,6.0,18.0,34.0,1.0
59,6,7.920632839202881,8.312999725341797,5.652170658111572,7.0,16.0,28.0,1.0
59,7,4.849999904632568,4.879000186920166,2.5827038288116455,4.0,8.0,14.010000228881836,1.0
59,8,6.398265361785889,6.519000053405762,3.7886195182800293,6.0,11.0,19.0,1.0
59,9,7.604061126708984,7.578999996185303,4.927855491638184,6.0,14.0,25.020000457763672,1.0
59,10,5.242185115814209,5.382999897003174,3.958827257156372,5.0,10.0,18.0,1.0
59,11,6.816840171813965,6.923999786376953,4.423372745513916,6.0,13.0,21.0,1.0
59,12,5.3629469871521,5.316999912261963,3.464752674102783,5.0,10.0,15.0,1.0
59,13,6.842800617218018,6.938000202178955,4.174225330352783,6.0,12.0,21.0,1.0
59,14,5.190714359283447,5.340000152587891,3.550549268722534,5.0,10.0,16.0,1.0
59,15,5.782243251800537,5.940000057220459,3.781851291656494,5.0,11.0,18.0,1.0
59,16,4.452301502227783,4.724999904632568,4.2260355949401855,3.5,11.0,18.010000228881836,1.0
59,17,7.468222618103027,7.372000217437744,4.677351474761963,6.0,14.0,22.010000228881836,1.0
59,18,5.904976844787598,5.861999988555908,4.213663101196289,5.0,11.0,19.0,1.0
59,19,8.075701713562012,8.12600040435791,5.390744209289551,7.0,15.0,27.0,1.0
59,20,6.444269180297852,6.241000175476074,3.8929316997528076,5.0,12.0,18.010000228881836,1.0
59,21,7.815357208251953,7.8420000076293945,5.4670867919921875,7.0,15.0,27.0,1.0
59,22,7.347106456756592,7.388999938964844,4.464939117431641,6.0,13.0,23.010000228881836,1.0
59,23,6.929858207702637,6.883999824523926,3.7564005851745605,6.0,12.0,20.0,1.0
59,24,6.94395637512207,6.7829999923706055,3.9430837631225586,6.0,12.0,18.010000228881836,1.0
59,25,7.898674488067627,7.964000225067139,5.165530204772949,7.0,15.0,25.010000228881836,1.0
59,26,4.76186990737915,4.711999893188477,3.4892773628234863,4.0,10.0,15.010000228881836,1.0
59,27,7.23955774307251,7.22599983215332,3.935088634490967,6.0,13.0,20.0,1.0
59,28,5.581610202789307,5.572000026702881,3.2715158462524414,5.0,10.0,16.0,1.0
59,29,7.517755031585693,7.584000110626221,4.286600589752197,7.0,13.0,21.0,1.0
59,30,6.704319000244141,6.644000053405762,4.160200119018555,6.0,12.0,20.0,1.0
59,31,5.388267517089844,5.354000091552734,2.4278969764709473,5.0,8.0,14.0,1.0
59,32,6.145910263061523,6.248000144958496,3.5811305046081543,5.0,11.0,19.020000457763672,1.0
59,33,5.275341510772705,5.329999923706055,4.238525390625,4.0,11.0,20.010000228881836,1.0
59,34,4.551849842071533,4.552000045776367,3.0911641120910645,4.0,9.0,14.0,1.0
59,35,6.683382987976074,6.849999904632568,4.118191242218018,6.0,13.0,21.0,1.0
59,36,4.382645130157471,4.519000053405762,3.477590799331665,4.0,9.0,14.0,1.0
59,37,6.590879917144775,6.428999900817871,3.7988102436065674,5.0,12.0,19.010000228881836,1.0
59,38,5.908893585205078,5.870999813079834,3.2419683933258057,5.0,10.0,17.0,1.0
59,39,6.004640102386475,5.831999778747559,3.3558568954467773,5.0,10.0,17.0,1.0
59,40,6.0631608963012695,6.119999885559082,3.5167598724365234,5.0,10.0,18.010000228881836,1.0
59,41,7.689454078674316,7.86899995803833,4.712731838226318,7.0,14.0,24.0,1.0
59,42,5.797900199890137,5.627999782562256,2.766516923904419,5.0,9.0,14.0,1.0
59,43,7.18196964263916,7.107999801635742,3.9281466007232666,6.0,12.0,20.0,1.0
59,44,5.7999653816223145,5.730999946594238,3.3909645080566406,5.0,10.0,16.010000228881836,1.0
59,45,7.690207481384277,7.546999931335449,4.272679328918457,6.5,13.0,22.0,1.0
59,46,6.290010929107666,6.336999893188477,3.2950615882873535,6.0,11.0,18.0,1.0
59,47,6.283341884613037,6.2129998207092285,3.163800001144409,6.0,10.0,17.0,1.0
59,48,6.145346641540527,6.173999786376953,3.56927490234375,6.0,10.0,19.0,1.0
59,49,6.81060266494751,6.580999851226807,3.4565067291259766,6.0,11.0,18.0,1.0
59,50,4.931510925292969,5.120999813079834,3.134702444076538,5.0,9.0,14.0,1.0
59,51,6.294381618499756,6.382999897003174,3.8380086421966553,6.0,11.0,17.0,1.0
59,52,5.4927144050598145,5.570000171661377,3.128114700317383,5.0,10.0,15.020000457763672,1.0
59,53,6.158510208129883,6.36899995803833,4.175983428955078,6.0,11.0,19.010000228881836,1.0
59,54,4.902686595916748,4.816999912261963,2.5458812713623047,4.0,8.0,13.0,1.0
